Iteration,Average_Reward
1,-0.19985416666666064
2,-0.1999583333333273
3,-0.19991666666666064
4,-0.19993749999999397
5,-0.199999999999994
6,-0.19991666666666064
7,-0.199999999999994
8,-0.19991666666666066
9,-0.199999999999994
10,-0.199999999999994
11,-0.19993749999999397
12,-0.19997916666666066
13,-0.199999999999994
14,-0.19993749999999397
15,-0.1999583333333273
16,-0.199999999999994
17,-0.199999999999994
18,-0.199999999999994
19,-0.199999999999994
20,-0.199999999999994
21,-0.199999999999994
22,-0.199999999999994
23,-0.19997916666666066
24,-0.199999999999994
25,-0.1999583333333273
26,-0.1999583333333273
27,-0.19993749999999397
28,-0.1999583333333273
29,-0.1999583333333273
30,-0.199999999999994
31,-0.199999999999994
32,-0.19991666666666064
33,-0.19991666666666064
34,-0.199999999999994
35,-0.199999999999994
36,-0.199999999999994
37,-0.199999999999994
38,-0.199999999999994
39,-0.199999999999994
40,-0.19997916666666066
41,-0.199999999999994
42,-0.199999999999994
43,-0.199999999999994
44,-0.199999999999994
45,-0.199999999999994
46,-0.199999999999994
47,-0.199999999999994
48,-0.199999999999994
49,-0.199999999999994
50,-0.199999999999994
51,-0.199999999999994
52,-0.19997916666666066
53,-0.199999999999994
54,-0.199999999999994
55,-0.199999999999994
56,-0.199999999999994
57,-0.199999999999994
58,-0.19997916666666066
59,-0.199999999999994
60,-0.199999999999994
61,-0.19997916666666066
62,-0.1999583333333273
63,-0.199999999999994
64,-0.199999999999994
65,-0.199999999999994
66,-0.199999999999994
67,-0.199999999999994
68,-0.199999999999994
69,-0.199999999999994
70,-0.199999999999994
71,-0.199999999999994
72,-0.199999999999994
73,-0.199999999999994
74,-0.19997916666666066
75,-0.19997916666666066
76,-0.199999999999994
77,-0.199999999999994
78,-0.199999999999994
79,-0.199999999999994
80,-0.19995833333332733
81,-0.19997916666666066
82,-0.199999999999994
83,-0.199937499999994
84,-0.199937499999994
85,-0.199999999999994
86,-0.199999999999994
87,-0.199999999999994
88,-0.1999583333333273
89,-0.199999999999994
90,-0.199999999999994
91,-0.199999999999994
92,-0.199999999999994
93,-0.19997916666666066
94,-0.199999999999994
95,-0.199999999999994
96,-0.19997916666666066
97,-0.19997916666666066
98,-0.199999999999994
99,-0.199999999999994
100,-0.19997916666666066
101,-0.199999999999994
102,-0.199999999999994
103,-0.19997916666666066
104,-0.199999999999994
105,-0.199999999999994
106,-0.199999999999994
107,-0.199999999999994
108,-0.19997916666666066
109,-0.199999999999994
110,-0.199999999999994
111,-0.19997916666666066
112,-0.199937499999994
113,-0.19995833333332733
114,-0.19997916666666066
115,-0.199999999999994
116,-0.199999999999994
117,-0.199999999999994
118,-0.199999999999994
119,-0.199999999999994
120,-0.199999999999994
121,-0.199999999999994
122,-0.199999999999994
123,-0.199999999999994
124,-0.19995833333332733
125,-0.199999999999994
126,-0.199999999999994
127,-0.199999999999994
128,-0.19997916666666066
129,-0.199999999999994
130,-0.199999999999994
131,-0.199999999999994
132,-0.199999999999994
133,-0.199999999999994
134,-0.19997916666666066
135,-0.199999999999994
136,-0.19997916666666066
137,-0.199999999999994
138,-0.199999999999994
139,-0.19997916666666066
140,-0.199999999999994
141,-0.199999999999994
142,-0.199999999999994
143,-0.199999999999994
144,-0.19997916666666066
145,-0.199999999999994
146,-0.19997916666666066
147,-0.19997916666666066
148,-0.199999999999994
149,-0.199999999999994
150,-0.199999999999994
151,-0.19997916666666066
152,-0.199999999999994
153,-0.199999999999994
154,-0.199999999999994
155,-0.199999999999994
156,-0.199999999999994
157,-0.199999999999994
158,-0.19997916666666066
159,-0.199999999999994
160,-0.199999999999994
161,-0.199999999999994
162,-0.19995833333332733
163,-0.199999999999994
164,-0.199999999999994
165,-0.199999999999994
166,-0.199999999999994
167,-0.199999999999994
168,-0.199999999999994
169,-0.199999999999994
170,-0.199999999999994
171,-0.199999999999994
172,-0.199999999999994
173,-0.199999999999994
174,-0.19997916666666066
175,-0.199999999999994
176,-0.199999999999994
177,-0.199999999999994
178,-0.199999999999994
179,-0.199999999999994
180,-0.199999999999994
181,-0.199999999999994
182,-0.199999999999994
183,-0.199999999999994
184,-0.199999999999994
